paper_id,tsne_x,tsne_y,pca_x,pca_y,true_class
26555,32.864193,20.668566,4.173094,1.6078057,28
129187,29.939505,-39.152126,2.50379,-4.686833,2
104486,11.491511,-32.398487,-0.589799,-1.9774132,10
133459,-33.89199,-33.1121,-2.5097446,-1.1828697,30
116866,18.344324,-37.737152,-0.09386265,-5.795828,22
65176,43.77662,32.401905,8.705426,6.2274804,28
60343,-17.45033,4.0098634,-0.43544674,1.3832974,24
88644,-43.66201,-9.456126,-1.918891,1.4825003,25
31784,59.75789,12.488894,6.230062,0.78676564,28
18843,43.28058,16.272327,5.740693,1.9599946,28
50988,-14.95919,36.575462,-1.3208984,0.6317477,19
164978,29.412329,-34.205376,1.2390078,-1.967042,33
83455,4.4393363,12.439542,0.56513906,-0.036172986,26
65268,47.381947,18.349085,2.81139,1.4161947,4
56466,43.22732,14.157193,2.9829483,1.0216742,28
29121,-0.3344567,-34.23936,2.0417862,-2.439826,36
148281,-14.426746,33.206924,-2.255471,0.60827947,24
100236,-9.943986,-16.82963,-0.42636943,-3.3559253,10
99190,-17.425842,6.598776,-1.9458339,1.3425213,5
1375,-3.3448908,-27.292364,-1.9094465,-0.4723851,13
55157,35.373974,15.4128895,1.9316889,1.2972934,8
77880,37.499123,23.565458,2.731336,2.1565118,28
131601,-43.88916,21.554573,-2.912749,2.1754887,16
48496,19.252007,29.57986,1.7703081,1.6256716,24
51876,0.8822549,-2.1771035,0.34830213,-1.528569,24
136959,43.00647,-20.201715,6.6521072,-4.7898836,39
51478,47.252953,-16.780853,3.3075433,-1.718054,39
14819,37.90042,26.786066,4.593264,2.9829578,8
52052,25.347439,-27.77137,2.8054457,-3.1043391,2
112680,-51.57763,10.020405,-2.8957133,1.6976628,1
4081,37.096706,29.346413,6.3288436,3.5040824,28
96773,38.57862,-23.996906,1.91426,-2.8711946,9
50068,37.04472,23.316349,3.2844195,2.3976884,8
42922,-9.17597,19.113184,-1.4182075,1.1785758,3
98811,43.416626,2.0752892,1.9606377,-0.5376201,10
473,24.429892,16.57567,0.23011005,1.2914829,28
39538,55.530636,5.031323,2.1222687,-0.695216,4
111351,31.04336,20.776085,3.3447862,1.7329035,28
118024,23.136688,28.102644,3.4179482,2.1650867,28
133038,-19.586983,43.44434,-0.898873,0.9258838,27
10901,-36.73855,32.30584,-2.7220974,2.003057,27
14371,-26.07306,-35.60958,-0.486583,-1.5586972,30
50780,28.63859,-35.22485,1.0178279,-3.2864714,36
71522,-17.909182,39.57067,-1.74614,0.8563494,27
28275,19.974823,2.4343162,0.74644816,-0.40673214,4
62206,-32.062454,11.821186,-2.3721507,1.7279639,16
64526,-6.566836,-8.584798,-0.58307767,-0.8049099,24
3797,-5.3774834,3.1357062,-0.23221886,0.942219,13
57389,49.778263,12.132821,2.7287774,0.01477617,28
80193,11.328785,-16.476688,1.1148325,0.55657774,36
91048,35.776585,-32.579727,2.4762278,-1.3562167,33
163110,22.393965,-38.72684,1.9034544,-3.3164427,2
48178,25.31138,31.849232,1.8779622,3.055291,19
103596,23.054699,11.988427,0.6436409,0.23215997,5
60152,-10.458683,-15.297882,-1.6309329,-2.4428515,16
48346,-6.4947767,-34.52804,-1.1653408,-0.6940209,10
128025,15.701814,-37.928947,0.028045416,-3.4231536,10
20235,43.20758,33.584312,8.271298,5.74649,28
152482,48.364475,-15.405284,1.7884341,-2.9469492,20
34476,42.63309,31.337315,7.075717,4.266207,28
147393,32.9503,-7.8599544,3.7089558,-3.6828425,5
43126,-6.6866293,-36.77913,-0.18605363,-0.80256945,26
164611,8.7124195,2.7163005,1.6674484,-0.7132074,5
117185,2.980258,-8.430196,-1.3828255,-0.4883886,24
85191,-45.40275,25.991137,-3.7236304,2.7493374,16
167493,-38.682823,4.183495,-1.7265857,1.0067152,16
38150,-2.5162761,-16.493584,-1.68679,-0.7344716,10
97402,-34.148365,21.84562,-3.1967936,3.0131836,16
136035,-21.287119,31.660892,-3.0242682,2.164326,24
12121,17.795622,30.42789,1.081277,2.301974,16
154920,-13.100836,-40.1906,-0.6249785,-1.9872282,26
11109,-2.6386588,-24.57505,-1.1757491,-0.10131222,3
123655,22.01824,32.640556,2.7829986,2.0623527,28
963,-21.275084,-30.602371,-2.7125084,-1.7389023,31
88341,-14.267205,39.022335,-1.2672083,-0.88716334,10
62868,14.625426,6.3717065,1.1789118,0.24979785,4
163327,43.163624,-22.883856,2.9550781,-2.4719725,34
18490,-43.287006,11.982574,-2.0396202,1.2520949,16
165150,-28.397755,8.58352,-2.4012296,1.7218473,16
105457,43.396305,24.605263,5.1896663,3.254757,28
157925,-15.427997,-27.152628,-2.979669,-1.9663234,31
100112,17.487186,-41.697067,0.39493656,-4.811538,2
87011,15.967826,-43.94688,0.39991236,-6.7517066,10
103195,18.87583,-36.88189,0.19826734,-4.1741557,21
118364,41.499935,1.7210481,0.78177655,-1.560775,19
50501,46.091827,28.055277,6.3407207,2.5502481,28
53567,30.498432,22.665943,4.0135922,2.5620117,8
58015,4.263638,-44.30386,-1.0003681,-3.9766686,31
161413,29.686808,15.142322,2.7453527,1.1461422,28
133605,-10.772598,31.567362,-1.3580763,0.6049631,27
50037,55.961533,16.97233,4.150458,2.7997353,28
110143,-6.3793936,-40.09407,1.1880914,-1.6893201,26
71668,40.844517,13.131366,3.325626,0.57883847,8
21724,-4.108783,-18.38164,-1.029242,-1.6949418,24
141374,4.0832024,-4.0147195,0.9866766,-0.43923026,24
18742,47.63583,23.871172,5.220651,3.2121236,28
93852,-11.352789,31.512684,-1.2610887,0.17681491,27
116824,-25.288786,-14.6707735,-2.1541255,0.10210425,24
151176,17.351421,-23.259743,1.3198055,-2.3167405,11
19520,-27.169064,-22.187616,-1.7944404,-0.23357427,31
84026,35.58008,-34.150745,2.1868763,-1.9527154,9
152650,-43.692825,30.988062,-3.482132,2.8178868,16
154717,-38.732452,-29.029108,-2.4379144,-1.6845033,30
39649,-9.220618,29.68681,-1.680613,0.046593845,24
42211,1.6996645,-21.36748,-2.0989766,-1.352205,23
164475,31.978975,32.568127,3.4768515,3.893701,28
3319,-20.543383,-11.28321,-0.36024475,-0.043388546,4
39731,12.792781,-7.441302,-0.11194885,-1.0819972,4
137831,25.256987,-37.948296,-0.4272681,-2.7174728,2
127095,23.504534,30.819283,3.1575556,2.6297832,28
45184,-39.01702,22.918753,-2.1250706,1.7165825,16
69243,-7.9166417,-18.7217,-1.3272814,-1.6265996,10
26915,36.04403,13.580284,2.1130896,0.25862125,28
50133,50.55374,-16.830164,3.226553,-1.6611621,20
100246,15.426921,-41.476776,-0.20948291,-3.8929193,10
52491,18.965204,-4.7302165,0.44606566,-1.3575454,4
145229,18.378542,-37.590816,-0.22944152,-4.2512884,22
64154,-33.336765,-18.489946,-2.4269443,-0.35281426,30
30511,42.85734,22.348135,3.2985907,3.2380815,28
120363,-24.437616,-24.108133,-0.9141991,-1.3733158,10
113526,48.77829,-17.236958,2.154982,-2.4494097,34
124332,-9.173401,-4.267327,-1.3559632,0.27770483,24
160130,-12.785062,-5.3325586,-1.0487183,-0.29004008,7
5980,-51.746914,30.260292,-4.450783,3.801749,16
21385,58.633358,9.885905,3.9036012,2.1074188,28
144272,7.3166804,9.3955145,0.9240364,-0.3281229,34
22886,1.1903833,-0.9043283,0.35436237,-0.94464535,39
4417,-31.618984,-30.01893,-2.4906926,-1.3198702,30
15315,-35.947704,18.374271,-2.8755684,1.9264946,16
127313,38.853043,-18.305593,1.2065984,-2.088866,39
71935,-42.54104,-33.246624,-3.5574102,-2.724638,30
46118,17.850649,-10.907014,-1.4211049,-4.36817,37
163873,3.0941932,38.046917,-0.94079375,0.72086036,24
68780,-48.68171,17.25942,-3.474297,1.8999672,16
41222,45.20333,21.147873,4.441773,2.6335433,28
161431,8.844481,-3.5071304,-1.5868964,1.3618164,24
87501,-26.621574,-40.770702,-1.3421992,-1.4528735,38
6540,56.64195,4.582285,2.3077946,0.1932849,4
124428,6.245695,-14.161773,-1.0578084,-2.826576,10
87103,30.384289,6.501411,1.6520654,0.42884716,5
36932,-34.96518,17.289328,-2.733352,1.9469738,16
7623,-4.4688087,-41.015232,0.3238454,-2.4681728,34
12035,44.569515,-22.787853,4.170999,-3.060013,34
154207,-40.624027,-25.256334,-2.386633,-1.740869,30
100711,-15.199579,-33.940052,-1.9835982,-1.3025692,31
11063,-43.7357,29.574743,-3.0071187,2.3704772,24
36665,50.177372,11.065897,5.494794,0.48547664,28
166590,-37.98902,14.734458,-1.4250848,2.3340383,16
168165,12.04267,-31.78645,-1.4743001,-1.7235651,2
53127,-31.250038,-19.071638,-2.2464898,-0.54940313,6
162597,15.079723,-3.141276,-0.33819747,-0.54488474,4
131482,-20.48597,-2.6276252,-3.5683494,0.20484465,16
113940,40.17687,-20.939066,1.5548996,-3.0263948,9
22544,51.692745,22.701607,8.898485,1.9792893,28
68277,8.964835,-4.798733,-0.806258,-0.36497003,23
78559,18.343904,-32.85441,0.40598798,-3.5586345,22
90807,-31.160576,-23.863214,-2.5361438,-0.42276496,30
32832,-34.45217,-28.688776,-2.6647642,-0.8511166,30
64602,-12.87173,30.286982,-1.7375368,0.7288351,24
136779,-29.41278,18.048132,-2.9351425,2.2787848,16
28686,32.653183,-34.94023,2.8815222,-3.0168638,33
113912,45.831467,-20.76627,1.5254432,-3.0924866,39
158671,17.046349,0.42311794,0.16375399,-0.48934323,4
5538,53.8631,16.07874,2.409378,1.5484095,28
55502,-10.416089,-7.7929296,-0.60357904,-0.9684723,24
66444,-21.640902,2.4183524,-2.1436129,0.8796205,16
9358,-43.79754,16.815754,-2.2185297,1.3880422,16
46337,-16.171696,28.099218,-2.6086714,0.9561568,13
109432,24.819242,0.8661816,0.5005568,-0.46880108,8
91292,-14.534906,39.817432,-0.9742561,-0.37774163,11
116076,29.41531,10.074704,1.3801953,1.146335,8
169242,-34.761295,-28.684092,-2.7446117,-0.99844486,30
61522,36.02487,14.963628,4.0475426,1.2667582,28
103162,54.902817,13.036023,4.5334005,1.5683701,28
80710,38.31562,-15.465989,3.1982384,-1.8324964,34
151480,-6.6188912,-38.165344,-0.26298654,-0.5786529,26
162461,22.404917,-21.549686,4.5120177,-1.8679385,34
65374,-35.26982,-0.19284967,-1.8154011,1.6360679,13
157334,11.018095,-11.218574,0.71243703,-1.4299836,4
43825,-18.646463,28.561083,-2.5850093,1.5031669,27
104016,-2.5291839,18.327978,-0.041401625,1.4855428,17
127190,21.075508,-19.606329,1.1461772,-1.7245102,36
162867,10.557129,-5.1825447,-0.95270044,-1.2529712,5
156326,8.654976,1.1451802,-0.36555994,-1.2281177,5
118080,15.306171,5.9227557,1.4538785,0.7908321,4
138674,22.734411,-0.5194158,3.202694,-1.02513,8
127010,46.06038,20.894829,3.91334,2.7373867,28
20206,-21.511108,3.342531,-1.969733,0.86440873,24
45457,-7.10447,19.564505,-1.4317827,1.0094343,10
66485,-10.778488,14.012895,0.4247837,1.238944,18
13765,-26.016191,9.81636,-2.3070955,1.655519,16
71919,-15.486505,-36.81183,-0.52310205,-0.91083544,26
1398,49.685757,-21.686728,3.0161958,-4.767201,34
140135,-47.317562,15.94729,-2.8000412,2.1159046,6
148814,10.084849,21.72051,1.5285667,1.5483999,28
47785,12.855239,-29.939493,0.6230246,-1.6126854,2
129605,43.89428,15.82033,5.3019476,1.8477168,28
118468,-38.481262,17.24639,-2.1222715,1.3560119,16
50829,47.617363,-15.692252,2.1455355,-1.5959849,20
153818,35.11978,-14.35924,1.9847225,-2.1774907,34
62489,33.425743,-38.597717,3.8152127,-4.203662,33
75056,-2.01729,-39.31285,-0.046020508,-2.00016,26
64529,-30.240944,31.54492,-1.6461972,0.25677836,6
148911,-14.02942,11.723877,-0.95272934,1.7220888,18
103567,-29.31648,22.918314,-1.4132019,3.3663986,16
125945,39.134937,-21.413307,2.0753207,-2.6953945,20
60442,-35.979683,14.770182,-2.4674573,1.959105,16
111787,-28.745556,-38.11277,-1.0615308,-0.6422214,3
117830,33.9593,23.736372,5.117822,2.7424629,28
32625,2.6052303,-16.13726,0.107156515,0.3074196,6
82499,15.668764,-22.074306,1.6141406,-0.8228789,10
83342,56.74255,13.753309,5.02023,1.1802095,28
101093,-4.538156,-38.22021,1.2235893,-2.445893,26
8286,3.9054594,-18.821503,-1.8818698,-0.6447579,6
156507,49.552635,-16.213701,1.877489,-1.4242887,39
69886,28.48797,-36.94159,2.5162916,-4.702822,2
106469,-42.430336,36.16952,-2.6110191,1.8010297,16
134895,51.23179,8.544589,2.7132063,0.47709954,28
92160,39.593376,17.58246,2.5735312,1.8942518,28
64564,39.853725,-29.02787,3.2102804,-4.777825,2
24202,-24.415419,-42.696865,-1.3471655,-1.8464417,38
86869,32.067318,12.667218,3.2665644,1.8520741,8
139848,-15.886607,42.29746,-1.5427215,2.7427874,27
147113,47.533787,25.006489,4.6658096,3.2988467,28
150815,12.977845,-39.183746,-1.4555353,-3.3882034,10
37294,-31.645699,-31.42523,-2.7297783,-0.70259327,30
73177,0.0043874495,-1.3411417,0.29417062,-0.06462169,34
16386,30.920248,1.3484325,3.470375,-0.36568373,34
148749,-36.52266,-20.32178,-1.9740548,0.023929656,30
101352,57.763893,11.4998045,5.0395784,2.4778736,28
16250,11.022781,28.529963,-0.7778477,2.0779195,16
88568,-21.206694,-5.0333624,-2.7828135,1.0199783,24
107700,19.939589,-40.416603,0.81955326,-5.4091287,22
98984,-27.244888,-38.984882,-1.444032,-0.6118328,10
91533,33.46354,22.871721,4.577177,1.304903,8
59847,9.381162,-27.00755,-0.41281617,-3.3517196,23
62506,-15.808513,-39.450436,-1.7596047,-1.354147,3
46027,2.4590883,26.683172,0.90866315,0.5396826,19
83131,25.239027,-15.734163,0.86072433,-1.1583426,34
2724,30.830387,-24.209438,1.6618184,-0.1845535,28
154663,-16.930979,33.508045,-2.5941467,1.5195563,24
37592,0.36746877,39.90669,-2.0453885,1.079857,24
147649,19.249243,-0.13273787,1.6988124,-1.0098639,4
121582,40.630295,-22.642855,2.5289536,-2.7906752,34
139796,-38.69845,-0.008969766,-0.6186697,1.8191857,16
114032,30.167156,-34.93384,1.859991,-3.0545542,2
85681,-26.994198,15.550911,-1.5386771,1.1271179,16
168476,-15.317256,23.05776,-1.5921836,0.6798928,24
68370,-11.902103,34.13539,-2.6225667,0.800011,24
132967,-42.60311,15.902375,-2.2762444,2.083349,16
81108,15.055395,0.2064839,-0.899541,-1.2868536,4
21004,-46.678852,26.975698,-3.5296874,2.8572211,16
168428,-5.0633593,-36.53477,0.52798533,-1.1105664,26
71493,-30.353699,-25.953226,-2.0200918,-1.0775676,30
95846,-30.972572,9.862054,-2.6098204,1.8729334,16
122627,39.589905,-30.13926,2.3176804,-5.4278774,9
46014,35.313316,-19.799047,3.3956227,-1.3407512,9
118031,22.792782,2.8560119,0.91773903,-0.45921618,8
116212,-38.990852,-22.80478,-2.4216619,-0.06039858,30
131976,39.128937,-26.297564,2.219489,-2.8498385,14
40892,-18.003647,28.055044,-2.3791673,1.5069296,27
53515,22.34138,-41.871864,0.24410617,-5.0953965,2
89419,46.450577,18.603642,3.7840667,1.3497808,4
164811,-7.453235,0.38418415,-0.21721363,0.23774755,24
159330,-26.484549,-30.18308,-2.2973566,-2.4680653,30
169098,40.147842,13.495663,2.3636465,1.689331,28
139095,-32.841663,-32.747864,-2.517863,-1.1831231,30
109744,20.331263,34.36211,2.4450665,2.2251647,25
16429,-45.755184,13.966125,-2.418511,1.2348205,16
155823,-42.29074,27.345568,-2.9072573,2.5681794,16
74247,41.72036,15.253938,3.6559916,0.76753384,28
83681,8.166042,0.4771869,0.06962538,-1.8797941,5
100740,-56.529144,16.35106,-2.3099542,1.4653795,24
164492,39.03617,-22.029284,0.7572228,-2.6452115,39
40354,16.952274,-19.35471,0.14579523,-0.9627624,36
25305,47.059265,28.775965,7.3426304,4.133661,28
53323,29.101915,25.510065,4.6551642,3.3370528,28
19792,-18.700289,-24.303635,-0.3422507,-1.7501771,10
120024,17.946371,-42.91756,0.2738986,-5.051062,2
128659,26.998102,31.701593,3.095879,3.3127213,28
124012,44.51165,14.973394,4.726478,0.9718436,28
126085,-15.290671,8.989036,-1.6930811,1.2228273,24
110468,15.963137,-11.847104,0.83558714,-1.7956555,3
156143,21.085958,-6.3130836,0.7869421,-2.6472511,5
95141,-17.40549,-28.4188,-2.2432742,-0.99325174,31
64107,-8.432665,32.125465,-1.3941455,-0.34688348,10
27969,18.972273,35.227753,2.7254572,3.9715452,28
93352,-19.136278,28.201591,-2.4774036,1.2711959,16
152665,50.060352,23.667688,6.5696507,3.0291276,28
30242,-15.765838,7.617621,-0.6660025,0.24331301,15
109583,-14.781715,-4.969308,-1.887954,0.29119304,24
136103,-41.521782,24.098988,-1.9155675,1.4527677,16
120875,-14.438369,35.761898,-0.4957918,1.0242784,27
136467,-17.543089,-37.38632,-1.0120795,-1.2305777,26
28186,2.101709,-12.23377,-0.49629748,-0.94601446,24
29937,-26.747892,-8.38072,-0.4398933,2.6334198,13
120831,-44.6757,-11.891108,-2.5206041,0.29619804,24
15931,-34.401722,-24.575602,-1.8571308,-1.0664353,24
70056,49.588127,-19.556517,3.6486692,-3.0908966,34
79978,-9.848523,31.769537,-2.1062765,-0.11501491,10
32489,-43.98937,22.804846,-2.9956279,2.366306,16
99267,-8.069362,-41.77292,0.6481639,-2.040856,26
105895,-3.8587866,-5.1828375,-0.8773677,0.2277236,24
120397,-10.726485,-15.898973,-1.0062351,-4.3551354,10
23037,25.221907,6.289012,1.7673734,0.43667042,8
43920,18.999365,2.4788768,0.53805065,0.1099512,4
145713,38.890713,-26.9286,3.2794023,-3.8967736,9
41903,-39.41827,22.462898,-2.1616943,1.781286,16
117005,-18.426647,9.453732,-2.017201,1.9197173,13
6702,15.172993,9.014887,3.0532966,1.4716194,4
117945,-23.02077,19.71636,-0.9596908,0.60617536,16
130766,-26.664131,10.891747,-1.8706775,1.9821575,1
68845,-26.82582,-20.480553,-1.9501979,-1.3703804,24
42960,-40.768856,-26.789461,-2.2048793,-0.9259102,30
142417,-27.866493,5.310067,-2.4704819,1.677094,16
131424,-12.1086235,32.54225,-1.9934986,0.5334254,10
150143,-10.631906,-32.03266,-2.3335528,-1.5461454,23
46470,-44.355923,23.464964,-2.9579346,2.1180544,16
122532,-33.736504,15.689663,-3.3268204,2.39365,16
120273,-31.457582,-3.6481822,-2.0617776,1.0729917,24
32618,40.78829,22.996971,2.7029715,1.8021021,28
57821,-44.351395,16.303288,-2.2546031,1.2516391,16
56463,20.727829,1.6158355,1.1502556,-2.1094127,4
42009,-18.984991,-36.777252,-2.207519,-0.80819684,30
136813,-21.095058,-17.750658,-2.826167,0.068669856,24
78389,3.1235638,10.375581,1.4759368,0.510598,28
65023,3.558897,-24.668259,-0.74642944,-1.063137,23
74303,20.768553,-4.811622,1.0386485,-2.174708,5
54814,13.687231,-8.588942,-0.48954684,-2.3545861,5
38277,45.335743,18.966549,3.7302423,1.21318,28
41545,37.75943,26.982157,4.3626385,3.4367406,28
146153,-37.130768,8.651176,-2.3904743,1.6313971,16
78693,-23.167933,-7.06729,-2.305491,2.1160293,24
94046,14.869987,34.480343,1.3136736,1.0707437,0
70161,-41.255547,-25.734034,-2.563281,-1.222575,30
35089,-22.870026,-28.602627,-2.0505838,-1.0414708,31
147161,13.223407,-4.107761,-0.21418726,-2.370407,5
79999,31.87214,23.89498,4.295298,2.4872458,8
167894,-9.768087,0.95922285,-0.7988011,1.1889856,24
143991,41.466152,-8.233303,4.3927655,-5.0558195,34
139369,-40.944447,35.34974,-1.5309726,1.5292923,27
8599,-47.502018,-8.483776,-2.5658207,0.9818398,25
83069,18.60414,-39.879864,-0.65235204,-2.6083944,2
159814,-47.19738,23.309303,-3.0439425,2.584168,16
22019,29.219557,-32.29863,0.65106547,-2.7066524,33
18928,-28.128716,-25.141335,-2.233945,-0.50628823,30
60299,-23.48478,6.16171,-2.4983087,1.7387996,24
78879,1.8925294,-2.9681125,1.3956295,-1.3871162,9
136717,36.19664,26.197805,4.450136,3.2989123,28
30986,-10.141499,-4.5966864,-2.1084433,0.6250465,24
76140,-7.214625,-43.16463,1.4974858,-1.2586191,28
75444,-43.09533,-5.54897,-2.4413085,1.623451,24
9961,26.928423,22.959272,3.357483,0.07801008,36
67179,46.76103,-23.214441,2.4259014,-4.8092875,34
101257,14.124707,-9.382819,-1.2974857,-1.5483444,24
131668,29.602749,21.387909,4.2178087,1.4740331,8
17524,-31.916372,24.302147,-1.0304623,2.634195,16
30397,4.255271,23.156757,1.0635754,0.23609427,19
127323,-34.864998,0.16999143,-2.421575,1.625408,16
153336,-14.995318,-4.2218323,-1.8111278,-0.08563709,24
70125,-11.681002,29.594873,-1.6470134,0.2356084,24
6528,31.812958,12.827696,3.2623024,2.7163026,8
153420,-35.657,25.228529,-0.50888115,1.6963944,6
161556,11.67074,28.403698,-0.097824216,1.6932931,24
152853,-33.209904,10.544621,-3.0435066,1.596318,24
161587,17.56151,-9.600279,-0.42171246,-3.58723,34
129362,1.2734071,-41.85634,1.0712734,-2.1412451,34
61545,2.8672335,10.863849,0.3539362,0.33472034,26
12046,42.09555,12.442923,2.407668,0.9343566,28
55183,-3.0109982,-13.855288,-1.6380048,-1.0405385,10
55466,-37.11425,15.315343,-2.2533772,1.7477715,16
116527,31.245737,-25.189014,2.0528407,-1.9530928,2
114965,-37.78842,6.196243,-2.7906342,1.7357364,16
25359,-28.213804,-24.263828,-2.2700472,-0.26986665,31
28765,44.385685,14.5996475,3.781094,0.63820106,28
106367,22.45355,19.125515,0.7215396,2.4393108,8
124493,18.684689,35.511024,4.288078,3.6867886,0
103269,1.6071746,5.703594,-0.45153725,0.11498618,10
62103,-3.7222128,36.762722,-1.3167057,-0.46203405,24
39179,0.28977546,38.772007,-1.9173293,0.80311,24
30895,28.642593,-35.35483,1.6469845,-2.7750638,2
13551,-11.866275,41.807228,0.4396937,-0.25700593,19
110565,-22.163517,40.86797,-1.168595,-0.23337466,27
154604,-14.911225,-26.651382,-1.659482,-1.6852088,31
61231,55.117027,16.372908,3.1749496,2.1898835,28
156738,-28.39845,-18.35497,-1.913624,0.08488774,13
116678,-1.0203356,-3.7418225,0.51654303,-0.7420073,24
85497,-16.393606,11.264587,-1.7784836,2.3789284,16
60203,-37.17775,-23.160625,-2.5957983,-0.5719517,30
30530,55.517895,-4.7330265,2.3129463,-1.254318,14
140307,23.985918,-39.14902,1.4054121,-3.324342,22
20381,50.13727,17.286238,3.6996136,1.662024,28
21722,-25.654192,15.871035,-2.3652396,1.9580889,16
46941,-42.98072,-5.1626472,-2.578969,1.6226237,16
38988,-23.699656,-26.755283,-1.59154,-1.468518,31
17902,17.5906,0.3612808,-0.043787956,-1.6471994,4
155535,9.143614,20.468721,1.3259002,1.5775447,28
141671,37.968044,25.004894,3.6741343,2.8222332,28
45773,18.528242,30.231192,1.8689975,1.8758659,28
45754,-2.9387188,-15.875511,-1.1212393,-0.91160876,10
29979,22.523975,-32.71699,-0.011567235,-1.6513033,19
111148,26.83469,7.797665,3.3072495,1.506805,8
64854,-20.829561,-32.59109,-1.6809428,-0.48536068,30
94996,6.9899783,2.318052,0.92104566,-1.8891938,5
127189,-28.28192,-29.275293,-0.9627024,-1.3707969,24
20351,44.15046,-23.761875,4.6034956,-5.616447,34
159514,20.184212,-0.8039404,1.0253426,-2.715,4
100107,-6.7442145,25.973892,1.2740487,-1.6655602,11
12859,-42.091434,25.51065,-2.194705,1.412569,16
75351,23.897326,5.462936,0.6501597,-0.19623035,8
137562,25.137688,2.9553082,3.4579182,0.14475769,8
51561,-20.805222,-24.936512,-1.219626,-1.9772656,10
90127,-16.758955,-38.58942,-1.2757654,-0.9954404,26
104558,-34.684544,0.36134344,-3.5242667,1.7432635,16
27983,-48.398624,21.619648,-1.88649,1.8097048,16
17308,1.8435382,-28.677792,-1.0020156,-0.051655114,17
140675,-32.877098,-10.906369,-1.924634,-0.8398017,24
64655,-16.53726,-12.938621,-0.8843758,-0.75256723,24
135553,24.497894,6.0064316,1.790749,0.4883591,8
17364,21.293812,-18.10773,1.6117483,-1.9386201,34
45791,-30.190392,-24.206818,-2.5283315,-0.30825293,30
58143,-51.346092,26.782288,-3.8632646,3.195142,16
88067,16.41851,34.536263,3.456935,2.2503254,28
800,-19.611305,2.9553447,-1.5765636,0.8306397,24
323,27.200308,20.454544,2.000352,1.548022,8
48154,31.345734,24.08388,4.222781,3.0832107,8
120244,0.91602224,-13.944848,0.44818902,0.36581257,17
160872,-33.786346,18.720356,-3.2391293,2.5620048,16
117325,-8.723753,-38.517696,-0.9756768,-0.97374815,10
13897,-27.0729,-25.094238,-1.941387,-0.37193328,30
37152,47.300583,30.762957,8.041037,3.0775363,28
54354,-25.656473,-30.857292,-2.1590247,-1.0084887,30
125500,-42.08215,-11.52585,-2.3001652,0.54895556,24
11128,-31.569853,-25.135288,-2.1221242,-0.8314037,30
137906,17.309013,-33.949604,-0.553034,-2.9798708,23
143106,41.6254,33.238995,6.8491907,3.8621542,28
28102,35.938026,-3.7840405,3.2111712,-2.4113994,5
73766,-2.4974544,-40.810177,-0.42790836,-2.0675254,24
166550,-26.889984,4.7788005,-2.2479134,1.3034608,24
30972,-34.433125,18.822426,-3.538179,2.5094419,16
155721,56.39742,5.903105,3.7596364,1.3855045,28
42111,5.8066835,-27.775225,-0.5817501,-2.295199,23
71870,-23.897596,-31.740294,-2.377161,-1.4900904,24
26381,-0.42856923,14.957552,1.8515419,1.189934,7
96089,-55.806957,23.309437,-6.7924967,3.9018493,16
165458,47.78527,24.451662,5.749918,3.5148668,28
63282,45.350628,22.941225,3.1369462,2.9971123,28
52547,-13.705798,42.35908,0.54964435,0.25740924,19
23346,6.924308,-45.61638,0.081214905,-9.535418,37
99953,-11.997836,28.776693,-1.5623583,0.36102507,13
34957,-30.413603,4.1613517,-3.0605092,1.6565744,16
156121,-20.543762,-0.6604013,-2.804795,0.6576473,16
148043,1.8780345,25.468124,2.1702337,-0.5643926,19
112902,-26.495773,-25.41266,-1.5413452,-0.6292308,26
1325,-27.068508,-2.8325763,-1.2304003,0.14256138,24
125652,-19.897068,42.06601,0.47439802,0.27689183,27
122489,-3.3745658,-8.362935,0.41359687,-2.1724246,10
24968,-19.59005,16.543518,-3.1275063,1.4719071,16
59948,43.20574,34.726456,15.283769,9.60142,28
151943,-16.556799,1.0816308,-1.53853,0.8161942,13
14907,14.516051,6.306809,0.75790036,0.5497439,4
111765,1.6656985,5.8991785,0.087598324,0.622909,24
136460,18.414461,-38.059246,-0.03396976,-4.747582,22
78220,29.242552,-35.697784,1.7063175,-3.6044652,2
110798,11.36201,-5.1788692,-0.5370142,-1.3571513,23
42556,-43.910534,-11.658056,-2.287875,0.8803129,24
128961,-13.716423,-7.724331,-1.6441989,-0.9160761,24
6019,47.20025,-17.781158,2.898312,-2.6609871,34
164130,-7.136348,-43.362503,2.1558943,-0.22199559,26
48361,-21.89052,8.812138,-1.4945357,1.4703553,16
8383,43.406647,12.515995,2.4053535,0.21834439,28
138823,-15.31215,40.819176,-0.55420464,0.41012102,27
107586,28.154581,14.07022,1.454913,0.46485764,36
91802,-2.787667,-34.839806,0.016958117,-1.9869485,34
74079,17.07746,-38.842472,0.28942406,-5.8158174,2
23661,-32.22759,-26.596317,-1.8888881,-0.744216,30
104168,-36.16238,-27.174738,-2.1677518,-1.3955402,30
49406,-9.304709,-0.85108465,-0.5027614,-0.9101011,34
113995,49.46619,12.214665,3.1105037,0.99313116,28
75595,-34.818962,18.36669,-3.178053,2.2592795,16
42827,-22.01811,-32.748383,-1.881029,-0.9789929,30
141301,28.509184,9.225054,1.6188618,0.6624524,8
8158,38.000168,23.585741,2.8305702,2.0033689,8
45651,10.5260105,-43.02952,-0.92787504,-2.5982883,2
